profile_link,education
https://www.whitecase.com/people/fabrizia-faggiano,Master's Degree Corporate Lawyer Il Sole 24 Ore Business School
https://www.whitecase.com/people/pietro-festorazzi,JD Trento University Italy
https://www.whitecase.com/people/pietro-festorazzi,"LLM corporate law, US law Washington University School of Law"
https://www.whitecase.com/people/lorenza-fici,"JD Integrated Master of Arts in Law Bocconi University Milan, Italy"
https://www.whitecase.com/people/giulia-fiorelli,MSc Law and Corporate Finance Queen Mary University of London UK
https://www.whitecase.com/people/giulia-fiorelli,Finance Trading Programme Queen Mary University of London UK
https://www.whitecase.com/people/giulia-fiorelli,JD University of Milan Italy
https://www.whitecase.com/people/carlotta-frascoli,JD University of Milan Italy
https://www.whitecase.com/people/ioana-gaga,"JD Combined Bachelor and Master of Science in Law Bocconi University Milan, Italy"
https://www.whitecase.com/people/tiziana-germinario,"JD Bocconi University Milan, Italy"
https://www.whitecase.com/people/lorenzo-grampa,"JD Bocconi University Milan, Italy"
https://www.whitecase.com/people/emma-lo-re,LLM Northeastern University School of Law Boston
https://www.whitecase.com/people/emma-lo-re,"LLB, City University of London London"
https://www.whitecase.com/people/pietro-magnaghi,JD Universita Cattolica del Sacro Cuore Milan
https://www.whitecase.com/people/stefania-maracich,"JD Luiss University Rome, Italy"
https://www.whitecase.com/people/mariasole-maschio,Master Degree in Law University of Trento Italy
https://www.whitecase.com/people/nicolo-antonio-miglio,"JD Combined Bachelor and Master of Science in Law Bocconi University Milan, Italy"
https://www.whitecase.com/people/luca-misseroni,JD Trento University Italy
https://www.whitecase.com/people/roberta-monasterolo,Master of Science Law & Finance University of St. Gallen Switzerland
https://www.whitecase.com/people/roberta-monasterolo,"JD Bocconi University Milan, Italy"
https://www.whitecase.com/people/licia-mongiello,"JD University Luiss Guido Carli Rome, Italy"
https://www.whitecase.com/people/francesco-mozzone,"JD Bocconi University Milan, Italy"
https://www.whitecase.com/people/nicole-paccara,"JD Luiss University Rome, Italy"
https://www.whitecase.com/people/alessandro-paccoi,
https://www.whitecase.com/people/alessandro-paccoi,"JD Luiss University Rome, Italy"
https://www.whitecase.com/people/patrizia-pedretti,JD Universita degli Studi di Trento
https://www.whitecase.com/people/alessandro-picchi,"JD Luiss University Rome, Italy"
https://www.whitecase.com/people/francesco-pirisi,Excellence Diploma Scuola Superiore Sant'Anna Pisa
https://www.whitecase.com/people/francesco-pirisi,JD Universita di Pisa
https://www.whitecase.com/people/daniele-pojani,LLM International Financial Law King's College London UK
https://www.whitecase.com/people/daniele-pojani,JD University of Bologna Italy
https://www.whitecase.com/people/andrea-pretti,"Specialization Course for Corporate Legal Counsels Bocconi University Milan, Italy"
https://www.whitecase.com/people/andrea-pretti,"Law Degree Bocconi University Milan, Italy"
https://www.whitecase.com/people/elvira-ricotta,"JD Bocconi University Milan, Italy"
https://www.whitecase.com/people/cristina-riva,"Master of Laws University of California, Berkeley School of Law"
https://www.whitecase.com/people/cristina-riva,"Law Degree Bocconi University Milan, Italy"
https://www.whitecase.com/people/angelo-salis,JD Sassari University Italy
https://www.whitecase.com/people/john-sanders,"JD Wake Forest University School of Law Winston-Salem, NC"
https://www.whitecase.com/people/john-sanders,"MBA Liberty University Lynchburg, VA"
https://www.whitecase.com/people/john-sanders,"BA in History; Minor Economics Wake Forest University Winston-Salem, NC"
https://www.whitecase.com/people/sara-scapin,Bocconi University Specialization Course for Corporate Legal Counsels
https://www.whitecase.com/people/sara-scapin,Master of Arts in Law University of Bologna Italy
https://www.whitecase.com/people/sara-scapin,LLM European Union Law King's College London UK
https://www.whitecase.com/people/nicola-tosin,Law Degree University of Trento
https://www.whitecase.com/people/riccardo-verzeletti,JD University of Milan Italy
https://www.whitecase.com/people/riccardo-viel,"JD Combined Bachelor and Master of Science in Law Bocconi University Milan, Italy"
https://www.whitecase.com/people/simona-bormida,JD University of Genoa Italy
https://www.whitecase.com/people/irina-dmitrieva,Law Degree Academic Law University under Institute of State and Law of the Russian Academy of Sciences
https://www.whitecase.com/people/irina-dmitrieva,Economics Degree Moscow State University
https://www.whitecase.com/people/andrei-dontsov,International Law Faculty Moscow State Institute of International Relations
https://www.whitecase.com/people/nikolay-feoktistov,Moscow State University Law Faculty
https://www.whitecase.com/people/jonathan-langley,BCA Economics and Finance Victoria University of Wellington
https://www.whitecase.com/people/jonathan-langley,LLB Victoria University of Wellington
https://www.whitecase.com/people/eric-michailov,BEc University of Adelaide
https://www.whitecase.com/people/eric-michailov,LLB (Hons) University of Adelaide
https://www.whitecase.com/people/natalia-nikitina,JD Moscow State Institute of International Relations
https://www.whitecase.com/people/natalia-nikitina,LLB College of Management and Law
https://www.whitecase.com/people/igor-ostapets,LLM University of Michigan Law School
https://www.whitecase.com/people/igor-ostapets,Law Degree Belarus State University Law Faculty
https://www.whitecase.com/people/dmitry-lapshin,Degree in Jurisprudence Moscow State University
https://www.whitecase.com/people/ekaterina-logvinova,"Master's Degree in Law, Law Faculty Moscow State University for International Relations"
https://www.whitecase.com/people/ekaterina-logvinova,Bachelor's Degree in Law Moscow State Institute of International Relations Law Faculty
https://www.whitecase.com/people/oleg-todua,MA Law Moscow State Institute of International Relations
https://www.whitecase.com/people/oleg-todua,"Moscow State University, Law Faculty"
https://www.whitecase.com/people/pavel-boulatov,Mari State University School of Law
https://www.whitecase.com/people/daria-plotnikova,Law Degree Moscow State University
https://www.whitecase.com/people/adam-smith,"CPE College of Law, York"
https://www.whitecase.com/people/adam-smith,BA History Oxford University
https://www.whitecase.com/people/yulia-akulinina,Law Degree The Russian Foreign Trade Academy
https://www.whitecase.com/people/anna-boer,Legal Practice Course Law School BPP University London
https://www.whitecase.com/people/anna-boer,"MSc in Energy, Trade and Finance Cass Business School City University London"
https://www.whitecase.com/people/anna-boer,LLB English and European Law Queen Mary University of London
https://www.whitecase.com/people/evgeny-chernyavsky,"National Research University ""Higher School of Economics"", Faculty of Law, Moscow"
https://www.whitecase.com/people/ochir-dordzhiev,Specialist In Jurisprudence Kutafin Moscow State Law University
https://www.whitecase.com/people/azamat-gaisenov,Law Faculty Moscow State University
https://www.whitecase.com/people/rimma-izmaylova,Law and English Language Faculties Moscow State Linguistic University
https://www.whitecase.com/people/olga-klyzhenko,Master of Law Institute of European Law of the Moscow State Institute of International Relations
https://www.whitecase.com/people/olga-klyzhenko,Law Degree Moscow State Institute of International Relations
https://www.whitecase.com/people/roman-kudryavtsev,Lomonosov Moscow State University
https://www.whitecase.com/people/maria-kulmukhametova,Master's Degree International Law Moscow State Institute of International Relations (MGIMO - University)
https://www.whitecase.com/people/maria-kulmukhametova,Bachelor's Degree International Law Department Moscow State Institute of International Relations (MGIMO - University)
https://www.whitecase.com/people/dmitriy-laverychev,BA and MA Moscow State University of International Relations Law Faculty
https://www.whitecase.com/people/valery-lavrov,"Law faculty, Master's Degree Lomonosov Moscow State University"
https://www.whitecase.com/people/valery-lavrov,"Law faculty, Bachelor's Degree Lomonosov Moscow State University"
https://www.whitecase.com/people/ekaterina-palagina,Law Degree International Law Institute under the Ministry of Justice of the Russian Federation
https://www.whitecase.com/people/ekaterina-palagina,Saratov State Socio-Economic University
https://www.whitecase.com/people/tigran-saakyan,Bachelor's Degree Moscow State University
https://www.whitecase.com/people/tigran-saakyan,Master's Degree Moscow State University
https://www.whitecase.com/people/daria-scheglova,Law Degree Moscow State Academy of Law
https://www.whitecase.com/people/yulia-seliverstova,Kutafin Moscow State Law University
https://www.whitecase.com/people/anastasia-sheyndlina,Master's Degree in Law Moscow State University of International Relations
https://www.whitecase.com/people/anastasia-sheyndlina,Bachelor's Degree in Law Moscow State University of International Relations
https://www.whitecase.com/people/natalia-starostenko,Master's Degree in Law (with honors) Moscow State Institute of International Relations (MGIMO - University)
https://www.whitecase.com/people/natalia-starostenko,"Bachelor's degree in Law, (with honors) Moscow State Institute of International Relations (MGIMO - University)"
https://www.whitecase.com/people/alexander-sysoev,MA National Research University - Higher School of Economics Law Faculty
https://www.whitecase.com/people/alexander-sysoev,BA St. Petersburg State University Law Faculty
https://www.whitecase.com/people/dmitry-tikhonov,Nizhny Novgorod Branch of the Higher School of Economics Law Faculty
https://www.whitecase.com/people/ksenia-tyunik,Moscow State University Law Faculty
https://www.whitecase.com/people/andrey-ushakov,National Research University - Higher School of Economics Law Faculty
https://www.whitecase.com/people/hanna-vansovich,"Master's Degree in Law, International Law Department Moscow State Institute of International Relations (MGIMO - University)"
https://www.whitecase.com/people/elizaveta-volkodav,LLM International Financial Law King's College London
https://www.whitecase.com/people/elizaveta-volkodav,Bachelor of Laws (Hons) International Relations Moscow State Institute of International Relations
https://www.whitecase.com/people/oleg-volodin,Moscow State Law Academy
https://www.whitecase.com/people/marina-zenkova,Novosibirsk State University Law Faculty
https://www.whitecase.com/people/julia-lymar,The Russian Law Academy of the Ministry of Justice of the Russian Federation
https://www.whitecase.com/people/irina-maisak,Law Degree Moscow State Institute of International Relations (MGIMO - University)
https://www.whitecase.com/people/irina-maisak,"Linguistics Degree, Surgut State University"
https://www.whitecase.com/people/natalia-yefanova,"Specialist Degree in Jurisprudence, Moscow State Institute of International Relations (MGIMO - University)"
https://www.whitecase.com/people/mohammed-al-bahr,"LLM Law & Finance, Bournemouth University"
https://www.whitecase.com/people/mohammed-al-bahr,"Bachelors of Law LLB (Hons), Leeds Beckett University"
https://www.whitecase.com/people/maxim-telemtayev,LLB Adilet Higher Law School Almaty
https://www.whitecase.com/people/marat-ibragimov,"Training Courses, Practicing Law Institute, New York"
https://www.whitecase.com/people/marat-ibragimov,PhD Kazakh Academy of Sciences Almaty
https://www.whitecase.com/people/marat-ibragimov,Law Degree Kazakh State University Almaty
https://www.whitecase.com/people/assel-konyskerey,LLB Adilet Higher Law School
https://www.whitecase.com/people/chingiz-kraibekov,Law Degree Karaganda Buketov State University
https://www.whitecase.com/people/tatyana-lee,"Master's Degree Comparative Law, Economics and Finance International University College of Turin"
https://www.whitecase.com/people/tatyana-lee,LLM International and Comparative Law Chicago-Kent College of Law
https://www.whitecase.com/people/tatyana-lee,Bachelor's Degree International Law University of World Economy and Diplomacy Tashkent
https://www.whitecase.com/people/aigerim-raikhanova,"LLM Duke University School of Law, Durham"
https://www.whitecase.com/people/aigerim-raikhanova,"LLB KIMEP University School of Law, Almaty"
https://www.whitecase.com/people/yerken-zhakibayev,LLB Saint-Petersburg State University
https://www.whitecase.com/people/samir-berlat,CAPA Versailles
https://www.whitecase.com/people/samir-berlat,EDHEC Business School
https://www.whitecase.com/people/samir-berlat,DEA Labor Law Paris X Nanterre
https://www.whitecase.com/people/samir-berlat,MA Civil Law Paris X Nanterre
https://www.whitecase.com/people/nicolas-bouchardie,JD Columbia Law School New York
https://www.whitecase.com/people/nicolas-bouchardie,DESS (Masters) International Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/nicolas-bouchardie,Maitrise in International Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/nicolas-bouchardie,DEA Economics Institut d'Etudes Politiques de Paris
https://www.whitecase.com/people/nicolas-bouchardie,MBA ESSEC Business School
https://www.whitecase.com/people/jean-luc-champy,DESS Public Sector and Economic Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/jean-luc-champy,Diploma Public Sector and Economic Law Paris Institute of Political Studies
https://www.whitecase.com/people/noor-davies,LLB University College London
https://www.whitecase.com/people/lucas-de-ferrari,International Program University of Florida
https://www.whitecase.com/people/lucas-de-ferrari,Master 2 Droit du Commerce International Universite Montpellier I
https://www.whitecase.com/people/lucas-de-ferrari,"Master 1 Droit des Affaires Internationales Universite Paris I, Pantheon-Sorbonne"
https://www.whitecase.com/people/lucas-de-ferrari,Summer Institute of International Law Cornell Law School
https://www.whitecase.com/people/amaury-de-feydeau,Degree in Finance Paris Institute of Political Studies
https://www.whitecase.com/people/amaury-de-feydeau,"LLM Business Law University Paris II, Pantheon-Assas"
https://www.whitecase.com/people/amaury-de-feydeau,"MA Business and Tax Law University Paris II, Pantheon-Assas"
https://www.whitecase.com/people/franck-de-vita,"Master of Laws (LLM) Universite Paris I, Pantheon-Sorbonne"
https://www.whitecase.com/people/franck-de-vita,Ecole des Hautes Etudes Commerciales (HEC)
https://www.whitecase.com/people/denise-diallo,JD Columbia University School of Law
https://www.whitecase.com/people/denise-diallo,Maitrise de droit Universite de Paris I Pantheon Sorbonne
https://www.whitecase.com/people/denise-diallo,BA US History & French University of Maryland College Park
https://www.whitecase.com/people/brice-engel,Post graduate (DESS) in Business Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/brice-engel,MBA ESSEC
https://www.whitecase.com/people/saam-golshani,MA Business Law Universite Provence Aix-Marseille 1
https://www.whitecase.com/people/clara-hainsdorf,LLM Northwestern University School of Law
https://www.whitecase.com/people/clara-hainsdorf,"Post-graduate degree, Information Technology Expertise Universite Paris II, Pantheon-Assas"
https://www.whitecase.com/people/philippe-herbelin,Post-Master's Degree in International Business Law University of Paris V
https://www.whitecase.com/people/philippe-herbelin,Master's Degree in Business Law University of Paris XI
https://www.whitecase.com/people/alexis-hojabr,"PhD Doctorat en Droit Universite Paris II, Pantheon-Assas"
https://www.whitecase.com/people/alexis-hojabr,LLM Corporate Law University College London
https://www.whitecase.com/people/alexis-hojabr,"Master 2 Business Law Universite Lyon III, Jean Moulin"
https://www.whitecase.com/people/alexandre-ippolito,Masters in Management Ecole Superieure des Sciences Economiques et Commerciales (ESSEC) Paris
https://www.whitecase.com/people/alexandre-jaurett,Post-graduate degree (DESS) in Employment and Benefits Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/gregoire-karila,Universite de Paris I Pantheon Sorbonne Post-Graduate Degree (DESS) in Banking and Financial Law
https://www.whitecase.com/people/diane-lamarche,Graduate Diploma Finance & Law ESSEC Business School
https://www.whitecase.com/people/diane-lamarche,"Masters, Business law Universite de Paris I Pantheon Sorbonne"
https://www.whitecase.com/people/thomas-le-vert,"Postgraduate Degree, Magistere in Financial Law University of Paris I Pantheon-Sorbonne"
https://www.whitecase.com/people/thomas-le-vert,"Postgraduate Degree (DEA), Business and Financial Law University of Paris I Pantheon-Sorbonne"
https://www.whitecase.com/people/francois-leloup,MSc in Management HEC Paris
https://www.whitecase.com/people/francois-leloup,Diploma in Accounting and Finance DESCF - CPA equivalent
https://www.whitecase.com/people/francois-leloup,Master in Political Sciences University of Paris II Pantheon-Assas
https://www.whitecase.com/people/francois-leloup,Master in Business Law University of Paris XI Jean Monnet
https://www.whitecase.com/people/bertrand-liard,CAPA Lyon Bar School (CRFPA)
https://www.whitecase.com/people/bertrand-liard,DESS (Advanced Graduate Diploma) in European Business Law EM Lyon Business School
https://www.whitecase.com/people/bertrand-liard,Major in Finance and Law EM Lyon Business School
https://www.whitecase.com/people/bertrand-liard,Master of Law University of Lyon
https://www.whitecase.com/people/bertrand-liard,IEP (Institute of Political Studies) University of Lyon
https://www.whitecase.com/people/ludovic-malgrain,Harvard Law School Program of Instruction for Lawyers
https://www.whitecase.com/people/ludovic-malgrain,Postgraduate Degree Business Law University of Paris II
https://www.whitecase.com/people/ludovic-malgrain,Master in Judicial Career University of Paris II
https://www.whitecase.com/people/ludovic-malgrain,Master in Business Law and Tax University of Paris II
https://www.whitecase.com/people/jeremie-marthan,Master of International Business Law Toulouse University
https://www.whitecase.com/people/jeremie-marthan,Master of European Business law Toulouse University
https://www.whitecase.com/people/hugues-mathez,Masters degree in Business Law University of Paris II Assas
https://www.whitecase.com/people/hugues-mathez,Ecole des Hautes Etudes Commerciales (HEC)
https://www.whitecase.com/people/andrew-de-lotbiniere-mcdougall,"Fox Scholarship, The Harold G. Fox Education Fund, Middle Temple, London"
https://www.whitecase.com/people/andrew-de-lotbiniere-mcdougall,LLL (Civil Law) University of Ottawa
https://www.whitecase.com/people/andrew-de-lotbiniere-mcdougall,LLB (Common Law) University of Ottawa Nelligan Power Prize for Highest Standing in Trial Advocacy (A+)
https://www.whitecase.com/people/andrew-de-lotbiniere-mcdougall,BA (Political Science & Economics) Universite Laval Quebec City
https://www.whitecase.com/people/valerie-menard,DESS Law and Science of European Employment Law University of Toulouse
https://www.whitecase.com/people/valerie-menard,Master's Degree in Administration University of Warwick
https://www.whitecase.com/people/charles-nairac,CAPA Paris Bar School
https://www.whitecase.com/people/charles-nairac,Diplome d'Etudes Approfondies - Droit International Prive et Droit du Commerce International (Postgraduate Degree in International Law) University of Paris II Pantheon-Assas
https://www.whitecase.com/people/charles-nairac,Maitrise en Droit des Affaires University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/charles-nairac,Bachelor of Laws (LLB) King's College London
https://www.whitecase.com/people/nathalie-negre-eveillard,"Master in Business Law Universite Paris XI, Jean Monnet"
https://www.whitecase.com/people/nathalie-negre-eveillard,Master in Management Ecole des Hautes Etudes Commerciales (HEC) Paris
https://www.whitecase.com/people/kirsten-odynski,LLB University of Ottawa
https://www.whitecase.com/people/kirsten-odynski,BA (Hons) University of Alberta
https://www.whitecase.com/people/elizabeth-oger-gross,JD New York University School of Law
https://www.whitecase.com/people/elizabeth-oger-gross,Masters in International Affairs Institut d'Etudes Politiques de Paris
https://www.whitecase.com/people/elizabeth-oger-gross,BS Georgetown University
https://www.whitecase.com/people/franck-peter,DEA Business Law Universite Paris X-Nanterre
https://www.whitecase.com/people/franck-peter,MA Business Law Universite de Paris I Pantheon Sorbonne
https://www.whitecase.com/people/xavier-petet,"Master, Business Law University of Paris XI in cooperation with ESCP-EAP in Paris"
https://www.whitecase.com/people/xavier-petet,"Master, Tax Law University Paris II, Pantheon-Assas"
https://www.whitecase.com/people/marc-petitier,Postgraduate degree in business administration Pantheon-Sorbonne (Paris 1) IAE
https://www.whitecase.com/people/marc-petitier,Master in corporate law and postgraduate degree in contract law University of Versailles Saint-Quentin
https://www.whitecase.com/people/estelle-philippi,"Postgraduate Professional Degree, Master/DJCE in Business Law University of Nancy"
https://www.whitecase.com/people/estelle-philippi,Master's Degree European Business Law University of Nancy
https://www.whitecase.com/people/estelle-philippi,University of Cologne
https://www.whitecase.com/people/jean-pierre-picca,National School of the Judiciary
https://www.whitecase.com/people/jean-pierre-picca,University of Paris II Pantheon-Assas Institute of Judicial Studies
https://www.whitecase.com/people/jean-pierre-picca,University of Paris II Pantheon-Assas Masters (Maitrise) in Private Law
https://www.whitecase.com/people/roman-picherack,BCL/LLB McGill University Faculty of Law
https://www.whitecase.com/people/roman-picherack,BA International Relations University of British Columbia
https://www.whitecase.com/people/raphael-richard,DESS Business Law (Droit des Affaires) University of Paris XII
https://www.whitecase.com/people/raphael-richard,"Diploma, Economic and Financial Section Institut d'Etudes Politiques de Paris"
https://www.whitecase.com/people/raphael-richard,Master in Business Law University of Lyon III
https://www.whitecase.com/people/severin-robillard,Postgraduate Degree Banking and Financial Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/severin-robillard,Master's Degree Business Law University of Paris X
https://www.whitecase.com/people/emilie-rogey,Postgraduate Degree in Banking and Financial Law Universite Pantheon-Assas
https://www.whitecase.com/people/emilie-rogey,Postgraduate Degree in Business Law Universite Pantheon-Assas
https://www.whitecase.com/people/emilie-rogey,Graduate Degree in Business Law and Tax Universite Pantheon-Assas
https://www.whitecase.com/people/emilie-rogey,Undergraduate Degree in Private Law Universite Pantheon-Assas
https://www.whitecase.com/people/jean-lou-salha,Master of Laws in Commercial & Corporate Law London School of Economics and Political Science
https://www.whitecase.com/people/jean-lou-salha,Advanced Post-graduate degree in Business Law and D.J.C.E. University of Paris II Pantheon-Assas
https://www.whitecase.com/people/christopher-seppala,JD Columbia Law School
https://www.whitecase.com/people/christopher-seppala,BA Harvard University
https://www.whitecase.com/people/max-turner,JD University of Pennsylvania
https://www.whitecase.com/people/max-turner,BA Haverford College
https://www.whitecase.com/people/yann-utzschneider,Postgraduate degree in Management & Law ESCP Europe
https://www.whitecase.com/people/yann-utzschneider,Master's degree in Political Sciences Robert Schuman University
https://www.whitecase.com/people/yann-utzschneider,DEA (Postgraduate degree) in European and International Law Robert Schuman University
https://www.whitecase.com/people/francois-guilhem-vaissier,Paris Bar School
https://www.whitecase.com/people/francois-guilhem-vaissier,Maitrise de Droit (JD equivalent) with a special focus on Business Law Universite Pantheon-Sorbonne
https://www.whitecase.com/people/francois-guilhem-vaissier,"Master Level Degree, Economics and Finance Institut de Sciences Politiques Paris, 1997 - 2001"
https://www.whitecase.com/people/guillaume-vallat,Post-graduate degree (DESS) in Corporate and Tax Law University of Paris I Sorbonne
https://www.whitecase.com/people/guillaume-vallat,HEC (School of Management) Paris
https://www.whitecase.com/people/guillaume-vitrich,Secretaire de la Conference des avocats du barreau de Paris
https://www.whitecase.com/people/guillaume-vitrich,LLM Master de droit New York University
https://www.whitecase.com/people/guillaume-vitrich,"Master Business Law DJCE Universite Paris II, Pantheon-Assas"
https://www.whitecase.com/people/christophe-von-krause,DESS droit des affaires (post-graduate degree in Business Law) University of Rennes
https://www.whitecase.com/people/christophe-von-krause,Diplome Juriste Conseil d'Entreprise (LLM) University of Rennes
https://www.whitecase.com/people/christophe-von-krause,Maitrise droit des affaires (JD) University of Paris II Pantheon-Assas
https://www.whitecase.com/people/john-willems,JD University of Virginia School of Law Executive Editor of Virginia Journal of International Law
https://www.whitecase.com/people/john-willems,BA History Brown University
https://www.whitecase.com/people/angelica-andre,"LLM International Dispute Resolution Queen Mary College, University of London"
https://www.whitecase.com/people/angelica-andre,DEA Contract and Property Law Paris I - Pantheon Sorbonne
https://www.whitecase.com/people/angelica-andre,Maitrise in French and German Laws Paris I - Pantheon Sorbonne
https://www.whitecase.com/people/angelica-andre,LLM Cologne - Paris I University of Cologne
https://www.whitecase.com/people/julien-bensaid,Cornell University Law School Juris Doctor
https://www.whitecase.com/people/julien-bensaid,JD Universite de Paris I Pantheon Sorbonne
https://www.whitecase.com/people/julien-bensaid,Universite Paris I-Sorbonne Maitrise de Droit des Affaires
https://www.whitecase.com/people/julien-bensaid,"Universite de Paris IX - Dauphine Maitrise de Sciences de Gestion, filiere Finance"
https://www.whitecase.com/people/orion-berg,DEA International Private Law Universite de Paris I Pantheon Sorbonne
https://www.whitecase.com/people/paule-biensan,DEA Post-master's (DEA) in Business Law Universite de Droit de Paris II
https://www.whitecase.com/people/paule-biensan,Master's (Maitrise) in Business Law Universite de Droit de Paris X
https://www.whitecase.com/people/olga-fedosova,"LPC The College of Law, London"
https://www.whitecase.com/people/olga-fedosova,"GDL and LLB in Law BPP Law School, London"
https://www.whitecase.com/people/olga-fedosova,PhD in Russian Corporate Law Academy of National Economy under the Government of Russian Federation
https://www.whitecase.com/people/olga-fedosova,Degree in Law Academy of National Economy under the Government of Russian Federation
https://www.whitecase.com/people/cenzi-gargaro,"Diploma in Advanced European Law College of Europe Bruges, Belgium"
https://www.whitecase.com/people/cenzi-gargaro,Diploma in Legal Practice
https://www.whitecase.com/people/cenzi-gargaro,LLB (Honours) University of Strathclyde Scotland
https://www.whitecase.com/people/estelle-jegou,LLM EU and Competition Law King's College London
https://www.whitecase.com/people/estelle-jegou,"DESS (MA equivalent) in EU Law Universite Paris XI, Jean Monnet"
https://www.whitecase.com/people/estelle-jegou,"Master, Business and Tax Law Universite Paris II, Pantheon-Assas"
https://www.whitecase.com/people/emmanuel-lebaube,DESS of Banking and Financial Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/emmanuel-lebaube,DEA of Corporate Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/emmanuel-lebaube,"Master's Degree Corporate Law Universite Paris II, Pantheon-Assas"
https://www.whitecase.com/people/emmanuel-lebaube,Master's Degree in Civil Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/nicholas-macheras,Juris Doctor University of Toronto Faculty of Law
https://www.whitecase.com/people/nicholas-macheras,"Bachelor of Arts, Interdisciplinary Studies University of British Columbia Faculty of Arts"
https://www.whitecase.com/people/agathe-malphettes,"Master 2, Multimedia and Computer Science, University Paris II University Paris II, Pantheon-Assas"
https://www.whitecase.com/people/agathe-malphettes,"Master 2, Literary, Artistic and Industrial Property University Paris II, Pantheon-Assas"
https://www.whitecase.com/people/sophie-nguyen,Post-Graduate Professional Degree in International Business Law University of Aix-Marseille III Paul Cezanne
https://www.whitecase.com/people/sophie-nguyen,Master's Degree Business Law University of Lyon III Jean Moulin
https://www.whitecase.com/people/sophie-nguyen,Certificate of Legal Studies University of Manchester
https://www.whitecase.com/people/sophie-nguyen,"Academic Degree of Common Law, Institute of Comparative Law University of Lyon III"
https://www.whitecase.com/people/jean-paszkudzki,HEC Paris
https://www.whitecase.com/people/jean-paszkudzki,"Bachelor's degree in Corporate Law Universite Paris XI, Jean Monnet"
https://www.whitecase.com/people/carine-piade,DEA in Criminal Law University of Aix-en-Provence
https://www.whitecase.com/people/carine-piade,Maitrise in Business Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/anastasia-pitchouguina,Master of Management and International Law HEC Paris
https://www.whitecase.com/people/anastasia-pitchouguina,Postgraduate Degree in International Law University of Paris II Assas
https://www.whitecase.com/people/anastasia-pitchouguina,Master of International Commercial Law University of Paris X Nanterre
https://www.whitecase.com/people/anastasia-pitchouguina,LLB St. Petersburg University Russia
https://www.whitecase.com/people/mickael-rivollier,Institut d'Etudes Politiques de Paris
https://www.whitecase.com/people/mickael-rivollier,"Master's Degree in Business Law Universite Paris I, Pantheon-Sorbonne"
https://www.whitecase.com/people/ece-akincibay,Master II Arbitration and International Commercial Law Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/ece-akincibay,"Master II, International Economic Law Paris I Pantheon-Sorbonne, Sciences Po Paris and Columbia Law School"
https://www.whitecase.com/people/ece-akincibay,Diploma in Legal Studies University of Oxford New College
https://www.whitecase.com/people/ece-akincibay,Master I Comparative and English Law Paris II Pantheon-Assas
https://www.whitecase.com/people/ece-akincibay,Bachelor of Laws Paris II Pantheon-Assas
https://www.whitecase.com/people/elina-aleynikova,Master 2 Droit des affaires Universite Paris-Cergy
https://www.whitecase.com/people/elina-aleynikova,JD University of Pittsburgh School of Law
https://www.whitecase.com/people/elina-aleynikova,LLM University of Pittsburgh School of Law
https://www.whitecase.com/people/elina-aleynikova,Rostov State Economic University Faculty of Law
https://www.whitecase.com/people/francesca-annicchiarico,LPC BPP University
https://www.whitecase.com/people/francesca-annicchiarico,GDL City University
https://www.whitecase.com/people/francesca-annicchiarico,BA Harvard University
https://www.whitecase.com/people/niels-ardeo-winter,"Master 2, Banking and Financial Law University Paris II, Pantheon-Assas"
https://www.whitecase.com/people/niels-ardeo-winter,"Master 2, Business Law Universite Paris V Rene Descartes"
https://www.whitecase.com/people/niels-aujouannet-kelner,"LLM International Business Regulation, Litigation and Arbitration New York University"
https://www.whitecase.com/people/niels-aujouannet-kelner,"Advanced Master's Degree, International Business Law and Management ESSEC Business School"
https://www.whitecase.com/people/niels-aujouannet-kelner,"Master II International Trade Law Universite Paris I, Pantheon-Sorbonne"
https://www.whitecase.com/people/niels-aujouannet-kelner,"Master I International Law Universite Paris I, Pantheon-Sorbonne"
https://www.whitecase.com/people/niels-aujouannet-kelner,License in Law Universite Aix-Marseille & Stockholm University
https://www.whitecase.com/people/tala-ayoub,"Master II Business Law, specialized in Financial Law Universite de Paris I Pantheon Sorbonne"
https://www.whitecase.com/people/tala-ayoub,"Master II International Business Law Universite Jean Moulin, Lyon III"
https://www.whitecase.com/people/maud-balagna,Master II Droit des Creations Immaterielles (IP/IT law) University of Montpellier I France
https://www.whitecase.com/people/maud-balagna,Master I Business and common law University College Cork Ireland
https://www.whitecase.com/people/maud-balagna,Bachelor in civil and business law University of Lyon III France
https://www.whitecase.com/people/alexandre-balat,"Master 2 Professional in Business & Tax Law Universite Paris II, Pantheon-Assas"
https://www.whitecase.com/people/alexandre-balat,"Master 2 Professional in Banking & Financial Law Universite Paris II, Pantheon-Assas"
