profile_link,bar_court
https://www.whitecase.com/people/tomoyuki-susukida,Japan Bar
https://www.whitecase.com/people/marina-tatsumi,Japan Bar
https://www.whitecase.com/people/marina-tatsumi,England and Wales
https://www.whitecase.com/people/lorraine-yip,Solicitor of the High Court of Hong Kong
https://www.whitecase.com/people/arthur-mitchell,New York State Bar
https://www.whitecase.com/people/arthur-mitchell,Registered Foreign Attorney in Japan (Gaikokuho Jimu Bengoshi)
https://www.whitecase.com/people/hideo-nakajima,
https://www.whitecase.com/people/jiro-tamura,Japan Bar
https://www.whitecase.com/people/sami-e-al-louzi,Dubai
https://www.whitecase.com/people/sami-e-al-louzi,Jordanian Bar Association
https://www.whitecase.com/people/abdulwahid-alulama,Registered with UAE Ministry of Justice
https://www.whitecase.com/people/antoine-cousin,Paris Bar
https://www.whitecase.com/people/antoine-cousin,New York State Bar
https://www.whitecase.com/people/ibaad-hakim,England and Wales
https://www.whitecase.com/people/ibaad-hakim,Pakistan
https://www.whitecase.com/people/alexander-malahias,England and Wales
https://www.whitecase.com/people/claire-matheson-kirton,England and Wales
https://www.whitecase.com/people/yasser-riad,New York State Bar
https://www.whitecase.com/people/ali-shaikley,New York State Bar
https://www.whitecase.com/people/sonia-abdul-rahman,England and Wales
https://www.whitecase.com/people/louise-vun,Supreme Court of New South Wales
https://www.whitecase.com/people/louise-vun,High Court of Australia
https://www.whitecase.com/people/william-watson,England and Wales
https://www.whitecase.com/people/william-watson,"Victoria, Australia"
https://www.whitecase.com/people/william-watson,High Court of Australia
https://www.whitecase.com/people/stefan-mrozinski,England and Wales
https://www.whitecase.com/people/habeeb-rahman,Solicitor of the Senior Courts of England and Wales
https://www.whitecase.com/people/frederic-akiki,Solicitor of England and Wales
https://www.whitecase.com/people/maha-alali,England and Wales
https://www.whitecase.com/people/khawla-alatiyat,New York State Bar
https://www.whitecase.com/people/james-ateh,England and Wales
https://www.whitecase.com/people/eren-ayanlar,Istanbul Bar
https://www.whitecase.com/people/noren-bhujli,England and Wales
https://www.whitecase.com/people/hugh-brunjes,England and Wales
https://www.whitecase.com/people/patrick-burrows,England and Wales
https://www.whitecase.com/people/joshua-cohen,England and Wales
https://www.whitecase.com/people/khadija-el-leithy,"Solicitor, England and Wales"
https://www.whitecase.com/people/adam-freeman,"Supreme Court of Victoria, Australia"
https://www.whitecase.com/people/michael-gabriel,New South Wales
https://www.whitecase.com/people/michael-gabriel,High Court of Australia
https://www.whitecase.com/people/fraser-galloway,England and Wales
https://www.whitecase.com/people/fraser-galloway,Dubai
https://www.whitecase.com/people/reem-gasir,New York State Bar
https://www.whitecase.com/people/roger-gaspard,Paris Bar
https://www.whitecase.com/people/roger-gaspard,New York State Bar
https://www.whitecase.com/people/roger-gaspard,Beirut Bar
https://www.whitecase.com/people/nour-ghaleb,England and Wales
https://www.whitecase.com/people/mohamed-hasan,Supreme Court of New York
https://www.whitecase.com/people/sebastian-hoarau,"Solicitor, England and Wales"
https://www.whitecase.com/people/sarah-hudson,England and Wales
https://www.whitecase.com/people/salewudin-ibrahim,England and Wales
https://www.whitecase.com/people/thomas-jacques,Brussels Bar
https://www.whitecase.com/people/thomas-jacques,Luxembourg Bar (Liste IV)
https://www.whitecase.com/people/claire-janvier,England and Wales
https://www.whitecase.com/people/ghislaino-kamdo,England and Wales
https://www.whitecase.com/people/sarah-kelly,New York State Bar
https://www.whitecase.com/people/sarah-kelly,Solicitor of England and Wales
https://www.whitecase.com/people/shamim-khan,"Supreme Court of Victoria, Australia"
https://www.whitecase.com/people/shamim-khan,England & Wales (Solicitor)
https://www.whitecase.com/people/magda-kofluk,"Legal Adviser, Regional Chamber of Legal Advisers in Warsaw"
https://www.whitecase.com/people/fergus-langstaff,England and Wales
https://www.whitecase.com/people/mikaela-nikolausson,England and Wales
https://www.whitecase.com/people/vasi-papadopoulos,England and Wales
https://www.whitecase.com/people/andrea-petersen,"Solicitor, England and Wales"
https://www.whitecase.com/people/greg-pospodinis,"Solicitor, England and Wales"
https://www.whitecase.com/people/nisha-raman,England and Wales
https://www.whitecase.com/people/aishwarya-rao,England and Wales
https://www.whitecase.com/people/jennifer-riddle,England and Wales
https://www.whitecase.com/people/aimy-roshan,New South Wales
https://www.whitecase.com/people/samir-safar-aly,England and Wales
https://www.whitecase.com/people/ola-sanni,England and Wales
https://www.whitecase.com/people/zoeyah-shaheen,England and Wales
https://www.whitecase.com/people/katarina-sikorska,England and Wales
https://www.whitecase.com/people/ibrahim-soumrany,New York State Bar
https://www.whitecase.com/people/ibrahim-soumrany,Beirut Bar
https://www.whitecase.com/people/aleksandra-stadnik,England and Wales
https://www.whitecase.com/people/christopher-thorn,England and Wales
https://www.whitecase.com/people/chloe-wiatrowski,New York State Bar
https://www.whitecase.com/people/jessica-lauria,New York State Bar
https://www.whitecase.com/people/jessica-lauria,Illinois State Bar
https://www.whitecase.com/people/jessica-lauria,US District Court for the Northern District of Illinois
https://www.whitecase.com/people/philip-abelson,New York State Bar
https://www.whitecase.com/people/philip-abelson,US District Court for the Southern District of New York
https://www.whitecase.com/people/philip-abelson,US Court of Appeals for the Fifth Circuit
https://www.whitecase.com/people/jeannine-acevedo,New York State Bar
https://www.whitecase.com/people/jeannine-acevedo,Florida State Bar
https://www.whitecase.com/people/jeannine-acevedo,US District Court for the Eastern District of New York
https://www.whitecase.com/people/jeannine-acevedo,US District Court for the Southern District of New York
https://www.whitecase.com/people/hamad-al-hoshan,Commonwealth of Massachusetts Bar
https://www.whitecase.com/people/hamad-al-hoshan,New York State Bar
https://www.whitecase.com/people/hamad-al-hoshan,Kingdom of Saudi Arabia
https://www.whitecase.com/people/era-anagnosti,California State Bar
https://www.whitecase.com/people/era-anagnosti,District of Columbia Bar
https://www.whitecase.com/people/era-anagnosti,New York State Bar
https://www.whitecase.com/people/michael-andolina,Illinois State Bar
https://www.whitecase.com/people/michael-andolina,US District Court for the Northern District of Illinois
https://www.whitecase.com/people/michael-andolina,US District Court for the Southern District of Illinois
https://www.whitecase.com/people/michael-andolina,US Court of Appeals for the Seventh Circuit
https://www.whitecase.com/people/michael-andolina,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/michael-andolina,US Court of Appeals for the Eleventh Circuit
https://www.whitecase.com/people/anna-andreeva,Florida State Bar
https://www.whitecase.com/people/anna-andreeva,New York State Bar
https://www.whitecase.com/people/courtney-hague-andrews,California State Bar
https://www.whitecase.com/people/peter-armenio,New York State Bar
https://www.whitecase.com/people/peter-armenio,US Supreme Court
https://www.whitecase.com/people/peter-armenio,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/peter-armenio,US District Court for the Southern District of New York
https://www.whitecase.com/people/peter-armenio,US District Court for the Eastern District of New York
https://www.whitecase.com/people/peter-armenio,US District Court for the Eastern District of Michigan
https://www.whitecase.com/people/peter-armenio,US Patent and Trademark Office
https://www.whitecase.com/people/raymond-azar,Beirut Bar
https://www.whitecase.com/people/raymond-azar,New York State Bar
https://www.whitecase.com/people/maria-beguiristain,US District Court for the Southern District of Florida
https://www.whitecase.com/people/maria-beguiristain,Florida State Bar
https://www.whitecase.com/people/rob-bennett,England and Wales
https://www.whitecase.com/people/rob-bennett,New York State Bar
https://www.whitecase.com/people/joshua-berman,New York State Bar
https://www.whitecase.com/people/joshua-berman,US District Court for the Southern District of New York
https://www.whitecase.com/people/joshua-berman,US District Court for the Eastern District of New York
https://www.whitecase.com/people/joshua-berman,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/joshua-berman,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/preeti-bhagnani,New York State Bar
https://www.whitecase.com/people/jaime-bianchi,Florida State Bar
https://www.whitecase.com/people/jaime-bianchi,US District Court for the Middle District of Florida
https://www.whitecase.com/people/jaime-bianchi,US District Court for the Southern District of Florida
https://www.whitecase.com/people/jaime-bianchi,US District Court for the Eastern District of Michigan
https://www.whitecase.com/people/jaime-bianchi,US Court of Appeals for the First Circuit
https://www.whitecase.com/people/jaime-bianchi,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/jaime-bianchi,US Court of Appeals for the Third Circuit
https://www.whitecase.com/people/jaime-bianchi,US Court of Appeals for the Fourth Circuit
https://www.whitecase.com/people/jaime-bianchi,US Court of Appeals for the Sixth Circuit
https://www.whitecase.com/people/jaime-bianchi,US Court of Appeals for the Eleventh Circuit
https://www.whitecase.com/people/jaime-bianchi,Supreme Court of the United States
https://www.whitecase.com/people/david-bilkis,New York State Bar
https://www.whitecase.com/people/david-bilkis,New Jersey State Bar
https://www.whitecase.com/people/raymond-bogenrief,Illinois State Bar
https://www.whitecase.com/people/kevin-bolan,Massachusetts State Bar
https://www.whitecase.com/people/kevin-bolan,District of Columbia Bar
https://www.whitecase.com/people/kevin-bolan,US District Court for the District of Massachusetts
https://www.whitecase.com/people/kevin-bolan,US District Court for the Eastern District of Michigan
https://www.whitecase.com/people/kevin-bolan,US Court of Appeals for the First Circuit
https://www.whitecase.com/people/kevin-bolan,US Court of Appeals for the Fifth Circuit
https://www.whitecase.com/people/kevin-bolan,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/kevin-bolan,US Supreme Court
https://www.whitecase.com/people/david-bond,Florida State Bar
https://www.whitecase.com/people/david-bond,US Court of Federal Claims
https://www.whitecase.com/people/david-bond,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/david-bond,District of Columbia Bar
https://www.whitecase.com/people/david-bond,Member of the United States Court of International Trade
https://www.whitecase.com/people/david-bond,Maryland State Bar
https://www.whitecase.com/people/kim-boylan,District of Columbia Bar
https://www.whitecase.com/people/kim-boylan,US District Court for the District of Columbia
https://www.whitecase.com/people/kim-boylan,US District Court for the Western District of Texas
https://www.whitecase.com/people/kim-boylan,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/kim-boylan,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/kim-boylan,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/kim-boylan,US Court of Appeals for the Seventh Circuit
https://www.whitecase.com/people/kim-boylan,US Court of Federal Claims
https://www.whitecase.com/people/kim-boylan,US Tax Court
https://www.whitecase.com/people/oliver-brahmst,New York State Bar
https://www.whitecase.com/people/joseph-brazil,New York State Bar
https://www.whitecase.com/people/stuart-bressman,New York State Bar
https://www.whitecase.com/people/matthew-brown,Florida State Bar
https://www.whitecase.com/people/matthew-brown,District of Columbia Bar
https://www.whitecase.com/people/matthew-brown,Maryland State Bar
https://www.whitecase.com/people/matthew-brown,New Jersey State Bar
https://www.whitecase.com/people/matthew-brown,Pennsylvania State Bar
https://www.whitecase.com/people/matthew-brown,US District Court for the District of Maryland
https://www.whitecase.com/people/matthew-brown,US Court of Appeals for the Fourth Circuit
https://www.whitecase.com/people/matthew-brown,US Court of Appeals for the Sixth Circuit
https://www.whitecase.com/people/richard-burke,District of Columbia Bar
https://www.whitecase.com/people/richard-burke,New York State Bar
https://www.whitecase.com/people/richard-burke,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/jay-campbell,District of Columbia Bar
https://www.whitecase.com/people/jay-campbell,New York State Bar
https://www.whitecase.com/people/jay-campbell,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/jay-campbell,US Court of International Trade
https://www.whitecase.com/people/ipek-candan-snyder,New York State Bar
https://www.whitecase.com/people/raoul-cantero,Florida State Bar
https://www.whitecase.com/people/raoul-cantero,US District Court for the Northern District of Florida
https://www.whitecase.com/people/raoul-cantero,US District Court for the Middle District of Florida
https://www.whitecase.com/people/raoul-cantero,US District Court for the Southern District of Florida
https://www.whitecase.com/people/raoul-cantero,US Court of Appeals for the Fourth Circuit
https://www.whitecase.com/people/raoul-cantero,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/raoul-cantero,US Court of Appeals for the Third Circuit
https://www.whitecase.com/people/raoul-cantero,Board Certified in Appellate Practice
https://www.whitecase.com/people/raoul-cantero,US Court of Appeals for the Seventh Circuit
https://www.whitecase.com/people/raoul-cantero,US District Court for the Eastern District of Wisconsin
https://www.whitecase.com/people/raoul-cantero,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/raoul-cantero,US Supreme Court
https://www.whitecase.com/people/raoul-cantero,US Court of Appeals for the Eleventh Circuit
https://www.whitecase.com/people/raoul-cantero,Florida Supreme Court
https://www.whitecase.com/people/denise-cerasani,New York State Bar
https://www.whitecase.com/people/jessica-chen,New York State Bar
https://www.whitecase.com/people/emery-choi,Texas State Bar
https://www.whitecase.com/people/thomas-christopher,New York State Bar
https://www.whitecase.com/people/robert-chung,California State Bar
https://www.whitecase.com/people/robert-chung,New York State Bar
https://www.whitecase.com/people/robert-chung,District of Columbia Bar
https://www.whitecase.com/people/robert-chung,US District Court for the Central District of California
https://www.whitecase.com/people/robert-chung,"Appellate Division, First Judicial Department, New York"
https://www.whitecase.com/people/adam-cieply,New York State Bar
https://www.whitecase.com/people/adam-cieply,Quebec Bar
https://www.whitecase.com/people/eileen-cole,New York State Bar
https://www.whitecase.com/people/eileen-cole,District of Columbia Bar
https://www.whitecase.com/people/eileen-cole,US District Court for the Southern District of New York
https://www.whitecase.com/people/eileen-cole,US District Court for the Eastern District of New York
https://www.whitecase.com/people/eileen-cole,US District Court for the Eastern District of Michigan
https://www.whitecase.com/people/eileen-cole,US District Court for the District of Columbia
https://www.whitecase.com/people/eileen-cole,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/eileen-cole,US Court of Appeals for the Third Circuit
https://www.whitecase.com/people/claudine-columbres,US District Court for the Eastern District of New York
https://www.whitecase.com/people/claudine-columbres,US District Court for the Southern District of New York
https://www.whitecase.com/people/claudine-columbres,New York State Bar
https://www.whitecase.com/people/jay-cuclis,Texas State Bar
https://www.whitecase.com/people/john-k-cunningham,Florida State Bar
https://www.whitecase.com/people/john-k-cunningham,New York State Bar
https://www.whitecase.com/people/john-k-cunningham,Connecticut State Bar
https://www.whitecase.com/people/john-k-cunningham,US District Court for the Southern District of Florida
https://www.whitecase.com/people/john-k-cunningham,US District Court for the Eastern District of New York
https://www.whitecase.com/people/john-k-cunningham,US District Court for the Southern District of New York
https://www.whitecase.com/people/john-k-cunningham,US District Court for the Western District of Michigan
https://www.whitecase.com/people/john-k-cunningham,US Court of Appeals for the First Circuit
https://www.whitecase.com/people/john-k-cunningham,US Court of Appeals for the Third Circuit
https://www.whitecase.com/people/john-k-cunningham,US Court of Appeals for the Sixth Circuit
https://www.whitecase.com/people/john-k-cunningham,US Court of Appeals for the Eleventh Circuit
https://www.whitecase.com/people/christopher-curran,District of Columbia Bar
https://www.whitecase.com/people/christopher-curran,New York State Bar
https://www.whitecase.com/people/christopher-curran,US District Court for the District of Columbia
https://www.whitecase.com/people/christopher-curran,US District Court for the District of Maryland
https://www.whitecase.com/people/christopher-curran,US District Court for the Eastern District of Michigan
https://www.whitecase.com/people/christopher-curran,US District Court for the Eastern District of New York
https://www.whitecase.com/people/christopher-curran,US District Court for the Southern District of New York
https://www.whitecase.com/people/christopher-curran,US District Court for the Western District of New York
https://www.whitecase.com/people/christopher-curran,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/christopher-curran,US Court of Appeals for the First Circuit
https://www.whitecase.com/people/christopher-curran,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/christopher-curran,US Court of Appeals for the Third Circuit
https://www.whitecase.com/people/christopher-curran,US Court of Appeals for the Fourth Circuit
https://www.whitecase.com/people/christopher-curran,US Court of Appeals for the Seventh Circuit
https://www.whitecase.com/people/christopher-curran,US Court of Appeals for the Eighth Circuit
https://www.whitecase.com/people/christopher-curran,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/christopher-curran,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/christopher-curran,US Supreme Court
https://www.whitecase.com/people/christopher-curran,US Court of Federal Claims
https://www.whitecase.com/people/angela-daker,Florida State Bar
https://www.whitecase.com/people/angela-daker,Illinois State Bar
https://www.whitecase.com/people/angela-daker,US District Court for the Middle District of Florida
https://www.whitecase.com/people/angela-daker,US District Court for the Southern District of Florida
https://www.whitecase.com/people/angela-daker,US District Court for the Northern District of Illinois
https://www.whitecase.com/people/angela-daker,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/angela-daker,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/angela-daker,US Court of Appeals for the Eleventh Circuit
https://www.whitecase.com/people/fernando-de-la-hoz,District of Columbia Bar
https://www.whitecase.com/people/fernando-de-la-hoz,Florida State Bar
https://www.whitecase.com/people/fernando-de-la-hoz,New York State Bar
https://www.whitecase.com/people/claire-delelle,District of Columbia Bar
https://www.whitecase.com/people/claire-delelle,New York State Bar
https://www.whitecase.com/people/claire-delelle,Maryland State Bar
https://www.whitecase.com/people/claire-delelle,U.S. District Court for the District of Washington DC
https://www.whitecase.com/people/claire-delelle,US District Court for the Eastern District of New York
https://www.whitecase.com/people/claire-delelle,US District Court for the Southern District of New York
https://www.whitecase.com/people/claire-delelle,US District Court for the Western District of New York
https://www.whitecase.com/people/claire-delelle,US District Court for the District of Maryland
https://www.whitecase.com/people/claire-delelle,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/claire-delelle,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/claire-delelle,US Court of Appeals for the Third Circuit
https://www.whitecase.com/people/claire-delelle,US Court of Appeals for the Fourth Circuit
https://www.whitecase.com/people/claire-delelle,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/claire-delelle,US Supreme Court
https://www.whitecase.com/people/harrison-denman,New York State Bar
https://www.whitecase.com/people/harrison-denman,US District Court for the Southern District of New York
https://www.whitecase.com/people/harrison-denman,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/elizabeth-devine,New York State Bar
https://www.whitecase.com/people/elizabeth-devine,New Jersey State Bar
https://www.whitecase.com/people/elizabeth-devine,US District Court for the Eastern District of New York
https://www.whitecase.com/people/elizabeth-devine,US District Court for the Southern District of New York
https://www.whitecase.com/people/elizabeth-devine,US District Court of New Jersey
https://www.whitecase.com/people/matthew-devine,Illinois State Bar
https://www.whitecase.com/people/matthew-devine,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/matthew-devine,US District Court for the Northern District of Illinois
https://www.whitecase.com/people/matthew-devine,US District Court for the Central District of Illinois
https://www.whitecase.com/people/matthew-devine,US District Court for the Western District of Michigan
https://www.whitecase.com/people/matthew-devine,US Court of Appeals for the Seventh Circuit
https://www.whitecase.com/people/michael-deyong,New York State Bar
https://www.whitecase.com/people/binoy-dharia,New York State Bar
https://www.whitecase.com/people/colin-diamond,New York State Bar
https://www.whitecase.com/people/brenda-dieck,California State Bar
https://www.whitecase.com/people/rodrigo-dominguez-sotomayor,Texas State Bar
https://www.whitecase.com/people/rodrigo-dominguez-sotomayor,New York State Bar
https://www.whitecase.com/people/rodrigo-dominguez-sotomayor,Mexico
https://www.whitecase.com/people/john-donaldson,District of Columbia Bar
https://www.whitecase.com/people/john-donaldson,New York State Bar
https://www.whitecase.com/people/john-donaldson,US District Court for the District of Columbia
https://www.whitecase.com/people/john-donaldson,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/david-draigh,Florida State Bar
https://www.whitecase.com/people/david-draigh,New York State Bar
https://www.whitecase.com/people/david-draigh,US District Court for the Northern District of Florida
https://www.whitecase.com/people/david-draigh,US District Court for the Middle District of Florida
https://www.whitecase.com/people/david-draigh,US District Court for the Southern District of Florida
https://www.whitecase.com/people/david-draigh,US District Court for the Southern District of New York
https://www.whitecase.com/people/david-draigh,US Court of Appeals for the Eleventh Circuit
https://www.whitecase.com/people/david-draigh,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/david-draigh,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/david-dreier,New York State Bar
https://www.whitecase.com/people/david-dreier,New Jersey State Bar
https://www.whitecase.com/people/dimitrios-drivas,New York State Bar
https://www.whitecase.com/people/dimitrios-drivas,US Supreme Court
https://www.whitecase.com/people/dimitrios-drivas,US District Court for the Southern and Eastern Districts of New York
https://www.whitecase.com/people/dimitrios-drivas,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/dimitrios-drivas,US Patent and Trademark Office
https://www.whitecase.com/people/matthew-drossos,District of Columbia Bar
https://www.whitecase.com/people/matthew-drossos,New York State Bar
https://www.whitecase.com/people/dan-dufner,New York State Bar
https://www.whitecase.com/people/ross-elfand,Florida State Bar
https://www.whitecase.com/people/ross-elfand,New Jersey State Bar
https://www.whitecase.com/people/ross-elfand,New York State Bar
https://www.whitecase.com/people/ross-elfand,US District Court for the Eastern District of New York
https://www.whitecase.com/people/ross-elfand,US District Court for the Southern District of New York
https://www.whitecase.com/people/ross-elfand,US Supreme Court
https://www.whitecase.com/people/nicole-erb,District of Columbia Bar
https://www.whitecase.com/people/nicole-erb,New York State Bar
https://www.whitecase.com/people/nicole-erb,US Supreme Court
https://www.whitecase.com/people/nicole-erb,US District Court for the District of Columbia
https://www.whitecase.com/people/nicole-erb,US District Court for the Eastern District of New York
https://www.whitecase.com/people/nicole-erb,US District Court for the Southern District of New York
https://www.whitecase.com/people/nicole-erb,US District Court for the Western District of New York
https://www.whitecase.com/people/nicole-erb,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/nicole-erb,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/nicole-erb,US Court of Appeals for the Fourth Circuit
https://www.whitecase.com/people/nicole-erb,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/aj-ericksen,Texas State Bar
https://www.whitecase.com/people/rebecca-farrington,District of Columbia Bar
https://www.whitecase.com/people/rebecca-farrington,US District Court for the District of Columbia
https://www.whitecase.com/people/rebecca-farrington,US District Court for the Northern District of California
https://www.whitecase.com/people/rebecca-farrington,US Supreme Court
https://www.whitecase.com/people/elizabeth-feld,New York State Bar
https://www.whitecase.com/people/elizabeth-feld,US District Court for the Eastern District of New York
https://www.whitecase.com/people/elizabeth-feld,US District Court for the Southern District of New York
https://www.whitecase.com/people/rachel-feldman,California State Bar
https://www.whitecase.com/people/rachel-feldman,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/rachel-feldman,"US District Courts for the Central, Northern and Southern Districts of California"
https://www.whitecase.com/people/rachel-feldman,US District Court for the District of Colorado
https://www.whitecase.com/people/jim-fogarty,New York State Bar
https://www.whitecase.com/people/dana-foster,District of Columbia Bar
https://www.whitecase.com/people/dana-foster,New York State Bar
https://www.whitecase.com/people/dana-foster,US District Court for the District of Columbia
https://www.whitecase.com/people/dana-foster,US District Court for the Eastern District of New York
https://www.whitecase.com/people/dana-foster,US District Court for the Southern District of New York
https://www.whitecase.com/people/dana-foster,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/dana-foster,US Court of Appeals for the First Circuit
https://www.whitecase.com/people/dana-foster,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/dana-foster,US Court of Appeals for the Fourth Circuit
https://www.whitecase.com/people/dana-foster,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/dana-foster,US Supreme Court
https://www.whitecase.com/people/paul-friedland,New York State Bar
https://www.whitecase.com/people/paul-friedland,US District Courts for the Southern and Eastern Districts of New York
https://www.whitecase.com/people/paul-friedland,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/paul-friedland,US Supreme Court
https://www.whitecase.com/people/scott-fryman,New York State Bar
https://www.whitecase.com/people/michael-gallagher,New York State Bar
https://www.whitecase.com/people/michael-gallagher,New Jersey State Bar
https://www.whitecase.com/people/michael-gallagher,US District Court for the Eastern District of New York
https://www.whitecase.com/people/michael-gallagher,US District Court for the Southern District of New York
https://www.whitecase.com/people/michael-gallagher,US District Court for the Western District of New York
https://www.whitecase.com/people/michael-gallagher,US District Court for the District of New Jersey
https://www.whitecase.com/people/michael-gallagher,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/michael-gallagher,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/raj-gandesha,New York State Bar
https://www.whitecase.com/people/raj-gandesha,US District Court for the Southern District of New York
https://www.whitecase.com/people/raj-gandesha,US District Court for the Eastern District of New York
https://www.whitecase.com/people/raj-gandesha,US District Court for the District of Colorado
https://www.whitecase.com/people/raj-gandesha,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/raj-gandesha,US Court of Appeals for the Third Circuit
https://www.whitecase.com/people/raj-gandesha,US Court of Appeals for the Fourth Circuit
https://www.whitecase.com/people/raj-gandesha,US Court of Appeals for the Tenth Circuit
https://www.whitecase.com/people/bryan-gant,New York State Bar
https://www.whitecase.com/people/bryan-gant,US District Court for the Eastern District of New York
https://www.whitecase.com/people/bryan-gant,US District Court for the Southern District of New York
https://www.whitecase.com/people/bryan-gant,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/bryan-gant,US Court of Appeals for the Fifth Circuit
https://www.whitecase.com/people/bryan-gant,US Court of Appeals for the Eighth Circuit
https://www.whitecase.com/people/michael-garcia,Florida State Bar
https://www.whitecase.com/people/michael-garcia,US District Court for the Southern District of Florida
https://www.whitecase.com/people/steven-gee,New York State Bar
https://www.whitecase.com/people/maia-gez,New York State Bar
https://www.whitecase.com/people/maia-gez,California State Bar
https://www.whitecase.com/people/j-mark-gidley,District of Columbia Bar
https://www.whitecase.com/people/j-mark-gidley,New York State Bar
https://www.whitecase.com/people/j-mark-gidley,US District Court for the District of Columbia
https://www.whitecase.com/people/j-mark-gidley,US District Court for the Eastern District of New York
https://www.whitecase.com/people/j-mark-gidley,US District Court for the Southern District of New York
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the First Circuit
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the Third Circuit
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the Fourth Circuit
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the Fifth Circuit
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the Seventh Circuit
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the Tenth Circuit
https://www.whitecase.com/people/j-mark-gidley,US Court of Appeals for the Eleventh Circuit
https://www.whitecase.com/people/j-mark-gidley,US Supreme Court
https://www.whitecase.com/people/jennifer-glasser,New York State Bar
https://www.whitecase.com/people/brian-gleicher,District of Columbia Bar
https://www.whitecase.com/people/brian-gleicher,US Tax Court
https://www.whitecase.com/people/sean-goldstein,New York State Bar
https://www.whitecase.com/people/sean-goldstein,Florida State Bar
https://www.whitecase.com/people/chang-do-gong,New York State Bar
https://www.whitecase.com/people/ronald-gorsich,California State Bar
https://www.whitecase.com/people/eric-grannon,US Supreme Court
https://www.whitecase.com/people/eric-grannon,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/eric-grannon,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/eric-grannon,US Court of Appeals for the Fourth Circuit
https://www.whitecase.com/people/eric-grannon,US Court of Appeals for the Eleventh Circuit
https://www.whitecase.com/people/eric-grannon,US District Court for the District of Columbia
https://www.whitecase.com/people/eric-grannon,US District Court for the District of Maryland
https://www.whitecase.com/people/eric-grannon,District of Columbia Bar
https://www.whitecase.com/people/eric-grannon,Maryland Bar
https://www.whitecase.com/people/brody-greenwald,California State Bar
https://www.whitecase.com/people/brody-greenwald,District of Columbia Bar
https://www.whitecase.com/people/scott-greissman,New York State Bar
